split,group,image,file_name,width_px,height_px,objects,is_background
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_007037.jpg,g01_007037.jpg,640,640,1,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_007038.jpg,g01_007038.jpg,640,640,3,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_007039.jpg,g01_007039.jpg,640,640,3,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_007041.jpg,g01_007041.jpg,640,640,1,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_007043.jpg,g01_007043.jpg,640,640,1,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_007045.jpg,g01_007045.jpg,640,640,1,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_007046.jpg,g01_007046.jpg,640,640,2,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_007048.jpg,g01_007048.jpg,640,640,1,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_007049.jpg,g01_007049.jpg,640,640,1,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_007050.jpg,g01_007050.jpg,640,640,1,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_007051.jpg,g01_007051.jpg,640,640,2,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_007052.jpg,g01_007052.jpg,640,640,1,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_007053.jpg,g01_007053.jpg,640,640,1,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_007054.jpg,g01_007054.jpg,640,640,1,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_007055.jpg,g01_007055.jpg,640,640,1,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_007056.jpg,g01_007056.jpg,640,640,1,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_007057.jpg,g01_007057.jpg,640,640,2,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_007058.jpg,g01_007058.jpg,640,640,1,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_007059.jpg,g01_007059.jpg,640,640,1,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_007060.jpg,g01_007060.jpg,640,640,1,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_007061.jpg,g01_007061.jpg,640,640,1,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_007062.jpg,g01_007062.jpg,640,640,2,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_007064.jpg,g01_007064.jpg,640,640,1,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_007065.jpg,g01_007065.jpg,640,640,2,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_007066.jpg,g01_007066.jpg,640,640,1,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_007068.jpg,g01_007068.jpg,640,640,1,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_007069.jpg,g01_007069.jpg,640,640,1,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_007070.jpg,g01_007070.jpg,640,640,1,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_007071.jpg,g01_007071.jpg,640,640,2,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_007072.jpg,g01_007072.jpg,640,640,1,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_007073.jpg,g01_007073.jpg,640,640,1,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_007074.jpg,g01_007074.jpg,640,640,4,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_007075.jpg,g01_007075.jpg,640,640,6,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_007076.jpg,g01_007076.jpg,640,640,1,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_007077.jpg,g01_007077.jpg,640,640,1,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_007078.jpg,g01_007078.jpg,640,640,7,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_007080.jpg,g01_007080.jpg,640,640,1,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_007081.jpg,g01_007081.jpg,640,640,6,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_007082.jpg,g01_007082.jpg,640,640,3,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_007083.jpg,g01_007083.jpg,640,640,1,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_007084.jpg,g01_007084.jpg,640,640,1,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_007085.jpg,g01_007085.jpg,640,640,8,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_007086.jpg,g01_007086.jpg,640,640,2,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_007088.jpg,g01_007088.jpg,640,640,1,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_007089.jpg,g01_007089.jpg,640,640,5,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_007090.jpg,g01_007090.jpg,640,640,4,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_007091.jpg,g01_007091.jpg,640,640,1,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_007092.jpg,g01_007092.jpg,640,640,1,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_007093.jpg,g01_007093.jpg,640,640,1,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_007094.jpg,g01_007094.jpg,640,640,2,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_007095.jpg,g01_007095.jpg,280,180,14,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_007096.jpg,g01_007096.jpg,400,300,22,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_007097.jpg,g01_007097.jpg,500,313,27,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_007098.jpg,g01_007098.jpg,665,446,37,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_007099.jpg,g01_007099.jpg,900,600,5,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_007100.jpg,g01_007100.jpg,960,600,61,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_007101.jpg,g01_007101.jpg,480,320,103,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_007102.jpg,g01_007102.jpg,800,600,2,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_007104.jpg,g01_007104.jpg,960,637,2,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_007105.jpg,g01_007105.jpg,682,437,13,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_007106.jpg,g01_007106.jpg,1920,1080,18,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_007107.jpg,g01_007107.jpg,660,440,2,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_007108.jpg,g01_007108.jpg,1200,675,85,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_007109.jpg,g01_007109.jpg,560,385,44,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_007110.jpg,g01_007110.jpg,800,450,96,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_007111.jpg,g01_007111.jpg,217,232,3,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_007112.jpg,g01_007112.jpg,640,480,24,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_007113.jpg,g01_007113.jpg,960,640,6,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_007114.jpg,g01_007114.jpg,279,181,9,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_007115.jpg,g01_007115.jpg,686,429,7,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_007116.jpg,g01_007116.jpg,480,288,51,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_007117.jpg,g01_007117.jpg,300,168,72,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_007118.jpg,g01_007118.jpg,1280,720,10,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_007119.jpg,g01_007119.jpg,302,167,2,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_007121.jpg,g01_007121.jpg,665,485,28,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_007122.jpg,g01_007122.jpg,275,183,36,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_007123.jpg,g01_007123.jpg,1200,730,3,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_007126.jpg,g01_007126.jpg,259,194,23,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_007127.jpg,g01_007127.jpg,257,196,4,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_007128.jpg,g01_007128.jpg,275,183,2,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_007129.jpg,g01_007129.jpg,275,183,24,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_007130.jpg,g01_007130.jpg,600,315,80,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_007132.jpg,g01_007132.jpg,290,174,17,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_007133.jpg,g01_007133.jpg,208,242,27,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_007138.jpg,g01_007138.jpg,259,194,61,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_007139.jpg,g01_007139.jpg,285,177,11,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_007140.jpg,g01_007140.jpg,600,473,18,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_007143.jpg,g01_007143.jpg,3872,2178,33,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_007144.jpg,g01_007144.jpg,275,183,7,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_007146.jpg,g01_007146.jpg,264,191,38,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_007148.jpg,g01_007148.jpg,600,315,12,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_007151.jpg,g01_007151.jpg,250,250,11,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_007152.jpg,g01_007152.jpg,250,250,47,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_007153.jpg,g01_007153.jpg,250,250,2,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_007154.jpg,g01_007154.jpg,250,250,7,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_007155.jpg,g01_007155.jpg,1333,876,7,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_007156.jpg,g01_007156.jpg,250,250,2,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_007157.jpg,g01_007157.jpg,250,250,3,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_007158.jpg,g01_007158.jpg,250,250,2,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_007159.jpg,g01_007159.jpg,250,250,2,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_007160.jpg,g01_007160.jpg,250,250,2,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_007161.jpg,g01_007161.jpg,250,250,2,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_007163.jpg,g01_007163.jpg,250,250,2,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_007164.jpg,g01_007164.jpg,250,250,2,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_007165.jpg,g01_007165.jpg,250,250,2,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_007166.jpg,g01_007166.jpg,250,250,4,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_007167.jpg,g01_007167.jpg,250,250,3,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_007168.jpg,g01_007168.jpg,250,250,13,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_007169.jpg,g01_007169.jpg,250,250,4,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_007170.jpg,g01_007170.jpg,250,250,18,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_007171.jpg,g01_007171.jpg,250,250,3,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_007172.jpg,g01_007172.jpg,250,250,3,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_007174.jpg,g01_007174.jpg,250,250,44,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_007175.jpg,g01_007175.jpg,250,250,9,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_007176.jpg,g01_007176.jpg,250,250,2,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_007177.jpg,g01_007177.jpg,250,250,2,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_007181.jpg,g01_007181.jpg,250,250,2,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_007182.jpg,g01_007182.jpg,250,250,20,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_007183.jpg,g01_007183.jpg,250,250,2,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_007184.jpg,g01_007184.jpg,250,250,2,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_007185.jpg,g01_007185.jpg,250,250,2,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_007186.jpg,g01_007186.jpg,250,250,2,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_007187.jpg,g01_007187.jpg,250,250,2,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_007188.jpg,g01_007188.jpg,250,250,2,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_007189.jpg,g01_007189.jpg,250,250,4,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_007190.jpg,g01_007190.jpg,250,250,2,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_007191.jpg,g01_007191.jpg,250,250,16,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_007192.jpg,g01_007192.jpg,250,250,6,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_007193.jpg,g01_007193.jpg,250,250,3,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_007194.jpg,g01_007194.jpg,1280,868,3,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_007195.jpg,g01_007195.jpg,624,351,2,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_007197.jpg,g01_007197.jpg,635,300,2,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_007198.jpg,g01_007198.jpg,646,430,2,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_007199.jpg,g01_007199.jpg,600,400,2,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_007200.jpg,g01_007200.jpg,720,515,2,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_007201.jpg,g01_007201.jpg,1200,800,2,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_007202.jpg,g01_007202.jpg,800,533,2,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_007203.jpg,g01_007203.jpg,898,701,7,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_007204.jpg,g01_007204.jpg,480,360,2,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_007205.jpg,g01_007205.jpg,3264,2448,3,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_007206.jpg,g01_007206.jpg,590,350,2,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_007208.jpg,g01_007208.jpg,986,554,2,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_007209.jpg,g01_007209.jpg,2560,1706,2,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_007210.jpg,g01_007210.jpg,640,480,2,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_007211.jpg,g01_007211.jpg,917,300,2,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_007212.jpg,g01_007212.jpg,990,659,3,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_007213.jpg,g01_007213.jpg,1280,721,2,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_007214.jpg,g01_007214.jpg,725,403,2,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_007215.jpg,g01_007215.jpg,2000,1334,2,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_007216.jpg,g01_007216.jpg,1280,720,3,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_007218.jpg,g01_007218.jpg,1900,1266,6,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_007219.jpg,g01_007219.jpg,1023,575,2,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_007220.jpg,g01_007220.jpg,740,555,2,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_007221.jpg,g01_007221.jpg,799,599,6,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_007222.jpg,g01_007222.jpg,960,539,3,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_007223.jpg,g01_007223.jpg,1280,720,2,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_007224.jpg,g01_007224.jpg,720,540,2,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_007225.jpg,g01_007225.jpg,2500,1667,3,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_007226.jpg,g01_007226.jpg,640,480,1,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_007227.jpg,g01_007227.jpg,460,258,2,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_007228.jpg,g01_007228.jpg,640,359,2,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_007229.jpg,g01_007229.jpg,615,403,2,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_007230.jpg,g01_007230.jpg,660,440,11,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_007231.jpg,g01_007231.jpg,600,800,2,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_007232.jpg,g01_007232.jpg,600,399,3,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_007233.jpg,g01_007233.jpg,650,420,2,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_007234.jpg,g01_007234.jpg,600,338,2,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_007235.jpg,g01_007235.jpg,1100,619,2,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_007236.jpg,g01_007236.jpg,640,360,2,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_007237.jpg,g01_007237.jpg,658,400,4,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_007238.jpg,g01_007238.jpg,590,350,1,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_007241.jpg,g01_007241.jpg,674,485,2,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_007242.jpg,g01_007242.jpg,710,435,2,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_007247.jpg,g01_007247.jpg,800,483,2,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_007248.jpg,g01_007248.jpg,600,370,5,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_007249.jpg,g01_007249.jpg,360,240,2,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_007250.jpg,g01_007250.jpg,736,526,6,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_007251.jpg,g01_007251.jpg,1200,676,3,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_007253.jpg,g01_007253.jpg,1280,720,2,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_007255.jpg,g01_007255.jpg,780,439,5,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_007256.jpg,g01_007256.jpg,720,480,4,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_007257.jpg,g01_007257.jpg,3000,2024,2,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_007258.jpg,g01_007258.jpg,800,600,1,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_007259.jpg,g01_007259.jpg,500,333,8,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_007260.jpg,g01_007260.jpg,700,394,2,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_007262.jpg,g01_007262.jpg,1440,960,2,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_007263.jpg,g01_007263.jpg,754,503,4,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_007264.jpg,g01_007264.jpg,780,450,2,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_007265.jpg,g01_007265.jpg,2048,1242,2,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_007266.jpg,g01_007266.jpg,924,592,7,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_007267.jpg,g01_007267.jpg,750,500,7,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_007268.jpg,g01_007268.jpg,185,247,3,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_007269.jpg,g01_007269.jpg,860,460,1,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_007271.jpg,g01_007271.jpg,985,554,10,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_007272.jpg,g01_007272.jpg,1500,1000,5,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_007273.jpg,g01_007273.jpg,660,371,4,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_007274.jpg,g01_007274.jpg,1100,619,2,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_007275.jpg,g01_007275.jpg,729,425,2,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_007276.jpg,g01_007276.jpg,660,440,4,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_007277.jpg,g01_007277.jpg,324,160,2,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_007278.jpg,g01_007278.jpg,250,250,1,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_007279.jpg,g01_007279.jpg,250,250,2,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_007280.jpg,g01_007280.jpg,1000,522,1,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_007281.jpg,g01_007281.jpg,250,250,2,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_007282.jpg,g01_007282.jpg,1280,720,1,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_007283.jpg,g01_007283.jpg,720,405,2,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_007284.jpg,g01_007284.jpg,750,500,2,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_007285.jpg,g01_007285.jpg,962,480,2,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_007286.jpg,g01_007286.jpg,1280,720,5,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_007287.jpg,g01_007287.jpg,1200,806,6,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_007288.jpg,g01_007288.jpg,750,375,4,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_007289.jpg,g01_007289.jpg,250,250,2,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_007290.jpg,g01_007290.jpg,901,600,2,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_007291.jpg,g01_007291.jpg,1240,930,2,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_007292.jpg,g01_007292.jpg,640,640,1,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_007293.jpg,g01_007293.jpg,640,640,3,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_007294.jpg,g01_007294.jpg,640,640,1,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_007295.jpg,g01_007295.jpg,640,640,1,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_007296.jpg,g01_007296.jpg,640,640,1,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_007297.jpg,g01_007297.jpg,640,640,3,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_007298.jpg,g01_007298.jpg,640,640,3,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_007299.jpg,g01_007299.jpg,640,640,1,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_007300.jpg,g01_007300.jpg,640,640,1,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_007301.jpg,g01_007301.jpg,640,640,2,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_007302.jpg,g01_007302.jpg,640,640,2,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_007303.jpg,g01_007303.jpg,640,640,2,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_007304.jpg,g01_007304.jpg,640,640,1,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_007305.jpg,g01_007305.jpg,640,640,1,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_007307.jpg,g01_007307.jpg,640,640,1,0
